priority,reporter_experience,reproduction_steps,num_attachments,description_length,affected_users_count,prev_similar_tickets,auto_tag_count,sla_breached,resolution_time,affected_users_count_log,is_widespread,is_critical_impact,affects_users,impact_level,num_attachments_log,has_attachments,many_attachments,attachment_category,is_multi_category,tag_complexity,affected_users_count_is_outlier,affected_users_count_is_extreme,num_attachments_is_outlier,num_attachments_is_extreme,auto_tag_count_is_outlier,auto_tag_count_is_extreme,description_length_is_outlier,description_length_is_extreme,prev_similar_tickets_is_outlier,prev_similar_tickets_is_extreme,severity_score,is_critical_incident,documentation_score,impact_per_doc,priority_encoded,reporter_experience_encoded,module_version_frequency,product_area_frequency,product_area_Auth,product_area_Backend,product_area_Database,product_area_Devops,product_area_Ml,product_area_Security,product_area_Ui,customer_type_Free-Tier,customer_type_Internal,customer_type_Smb,ticket_type_Crash,ticket_type_Feature Request,ticket_type_Performance,ticket_type_Question,assigned_team_Qa,assigned_team_Security,assigned_team_Sre,assigned_team_Support
Low,Junior,0,2,511.0,7.0,1.0,2,1,32.0,2.079441541679836,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.2734990744055565,0,0.8,0.9908650363424484,1.0,1,0.0008040201005025,0.1206030150753768,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
Medium,Senior,1,2,438.0,9.0,0.0,2,0,18.0,2.302585092994046,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.0167564949312404,0,1.0,1.0971941341558558,2.0,3,0.0014070351758793,0.1312562814070351,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Medium,Junior,0,0,376.0,8.0,0.0,2,0,15.0,2.19722457733622,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,1.630889830934488,0,0.0,2.19722457733622,2.0,1,0.0008040201005025,0.1288442211055276,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
High,Junior,0,1,376.0,7.0,0.0,1,0,1.0,2.079441541679836,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,1.7224060527839231,0,0.4,1.2281516725510762,3.0,1,0.0022110552763819,0.12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Low,Mid,1,1,790.0,9.0,1.0,2,1,27.0,2.302585092994046,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.839663473309608,0,1.0,1.359943848610108,1.0,2,0.0014070351758793,0.1312562814070351,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
High,Mid,0,1,969.0,14.0,1.0,4,0,5.0,2.70805020110221,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,3.359849516552873,0,0.8,1.5994180731568908,3.0,2,0.0014070351758793,0.12,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
Medium,Mid,0,1,597.5284210526315,10.0,1.003157894736842,0,1,11.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.4934759662839685,0,0.8,1.4162355761684913,2.0,2,0.0002010050251256,0.1214070351758793,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
Medium,Junior,1,1,439.0,7.0,0.0,2,0,10.0,2.079441541679836,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,1.8484060527839237,0,1.0,1.2281516725510762,2.0,1,0.0010050251256281,0.1298492462311558,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
Low,Senior,1,1,597.5284210526315,10.0,1.003157894736842,4,0,14.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.4934759662839685,0,1.0,1.4162355761684913,1.0,3,0.0006030150753768,0.1214070351758793,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
Medium,Junior,0,2,763.0,3.0,2.0,0,0,12.0,1.3862943611198906,0,0,1,individual,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.700240202181578,0,0.8,0.6605766908949656,2.0,1,0.0010050251256281,0.1288442211055276,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
High,Junior,1,0,662.0,5.0,2.0,3,0,17.0,1.791759469228055,0,0,1,individual,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.440703787691222,0,0.6000000000000001,1.791759469228055,3.0,1,0.0004020100502512,0.1312562814070351,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
Medium,Mid,1,2,637.0,13.0,1.0,1,1,23.0,2.6390573296152584,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.7493453895797257,0,1.0,1.257524957737736,2.0,2,0.001608040201005,0.1206030150753768,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
High,Mid,0,1,712.0,10.0,0.0,2,0,1.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.521787545231337,0,0.8,1.4162355761684913,3.0,2,0.0006030150753768,0.12,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
Medium,Senior,1,1,888.0,16.0,2.0,0,0,2.0,2.833213344056216,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,3.447914773734476,0,1.0,1.6733414416573262,2.0,3,0.0018090452261306,0.1214070351758793,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
Medium,Mid,1,3,618.0,5.0,3.0,1,0,9.0,1.791759469228055,0,0,1,individual,1.3862943611198906,1,0,moderate,0,minimal,0,0,0,0,0,0,0,0,0,0,2.8299626599152004,0,1.0,0.7508543365065742,2.0,2,0.0008040201005025,0.1298492462311558,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
High,Mid,1,2,476.0,12.0,0.0,5,0,10.0,2.5649493574615367,0,0,1,small_team,1.0986122886681098,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.1977022007182367,0,1.0,1.2222121119329712,3.0,2,0.0002010050251256,0.1214070351758793,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Low,Mid,1,2,718.0,6.0,2.0,1,0,21.0,1.9459101490553128,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.8340865173557472,0,1.0,0.9272366122902532,1.0,2,0.0014070351758793,0.1214070351758793,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
Medium,Junior,0,0,815.0,8.0,2.0,4,0,21.0,2.19722457733622,0,0,1,small_team,0.0,0,0,none,1,complex,0,0,0,0,0,0,0,0,0,0,2.908889830934488,0,0.4,2.19722457733622,2.0,1,0.0004020100502512,0.1214070351758793,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Medium,Mid,1,3,557.0,5.0,3.0,1,0,7.0,1.791759469228055,0,0,1,individual,1.3862943611198906,1,0,moderate,0,minimal,0,0,0,0,0,0,0,0,0,0,2.7079626599152005,0,1.0,0.7508543365065742,2.0,2,0.001608040201005,0.1298492462311558,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
Medium,Mid,0,1,597.5284210526315,10.0,1.003157894736842,2,0,21.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.4934759662839685,0,0.8,1.4162355761684913,2.0,2,0.0012060301507537,0.1312562814070351,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
Urgent,Junior,1,1,714.0,4.0,1.0,2,0,21.0,1.6094379124341005,0,0,1,individual,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.410404601085629,0,1.0,0.9505599577597492,,1,0.001608040201005,0.1206030150753768,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
Urgent,Senior,1,2,643.0,13.0,1.0,1,0,21.0,2.6390573296152584,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.7613453895797258,0,1.0,1.257524957737736,,3,0.0014070351758793,0.1252261306532663,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
Medium,Mid,0,2,626.0,12.0,0.0,2,0,19.0,2.5649493574615367,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.497702200718237,0,0.8,1.2222121119329712,2.0,2,0.0018090452261306,0.1252261306532663,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Medium,Junior,1,0,383.0,12.0,3.0,2,0,8.0,2.5649493574615367,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.391979742984615,0,0.2,2.5649493574615367,2.0,1,0.0010050251256281,0.1228140703517588,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
Low,Mid,1,0,556.0,4.0,1.0,1,0,14.0,1.6094379124341005,0,0,1,individual,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,1.95577516497364,0,0.6000000000000001,1.6094379124341005,1.0,2,0.001608040201005,0.1252261306532663,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
Medium,Senior,1,1,380.0,11.0,2.0,1,0,8.0,2.4849066497880004,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.2925920960271893,0,0.6000000000000001,1.4676258970978588,2.0,3,0.0012060301507537,0.1214070351758793,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Medium,Junior,1,0,715.0,11.0,0.0,3,1,23.0,2.4849066497880004,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.4239626599152,0,0.6000000000000001,2.4849066497880004,2.0,1,0.0018090452261306,0.12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
High,Mid,0,0,744.0,7.0,1.0,3,1,28.0,2.079441541679836,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.519776616671934,0,0.4,2.079441541679836,3.0,2,0.0008040201005025,0.1298492462311558,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
Urgent,Mid,1,0,616.0,12.0,2.0,2,0,2.0,2.5649493574615367,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.657979742984615,0,0.6000000000000001,2.5649493574615367,,2,0.0010050251256281,0.1288442211055276,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Medium,Senior,0,1,872.0,12.0,2.0,1,1,21.0,2.5649493574615367,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,3.308609179096604,0,0.8,1.514900409669805,2.0,3,0.0014070351758793,0.12,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
Urgent,Junior,0,0,491.0,8.0,4.0,4,0,7.0,2.19722457733622,0,0,1,small_team,0.0,0,0,none,1,complex,0,0,0,0,0,0,0,0,0,0,2.6608898309344884,0,0.4,2.19722457733622,,1,0.0006030150753768,0.1298492462311558,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
High,Junior,1,2,449.0,9.0,2.0,2,0,14.0,2.302585092994046,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.4387564949312406,0,1.0,1.0971941341558558,3.0,1,0.0012060301507537,0.12,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
Medium,Mid,0,4,566.0,7.0,0.0,2,0,7.0,2.079441541679836,0,0,1,small_team,1.6094379124341005,1,0,moderate,0,standard,0,0,0,0,0,0,0,0,0,0,2.2856641991587545,0,0.8,0.796892515346387,2.0,2,0.0010050251256281,0.1288442211055276,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
High,Junior,1,1,597.5284210526315,10.0,1.003157894736842,2,1,20.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.4934759662839685,0,1.0,1.4162355761684913,3.0,1,0.0014070351758793,0.1228140703517588,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
Low,Senior,1,3,597.5284210526315,10.0,1.003157894736842,1,0,28.0,2.3978952727983707,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,minimal,0,0,0,0,0,0,0,0,0,0,2.6321054023959576,0,1.0,1.0048614755444654,1.0,3,0.0018090452261306,0.1298492462311558,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
High,Junior,1,1,646.0,8.0,2.0,1,1,19.0,2.19722457733622,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.709519267046477,0,1.0,1.2977162307942829,3.0,1,0.001608040201005,0.1252261306532663,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
Low,Mid,0,1,630.0,11.0,2.0,4,0,23.0,2.4849066497880004,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.7925920960271893,0,0.8,1.4676258970978588,1.0,2,0.0010050251256281,0.1312562814070351,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
High,Junior,1,4,581.0,8.0,1.0,1,1,14.0,2.19722457733622,0,0,1,small_team,1.6094379124341005,1,0,moderate,0,minimal,0,0,0,0,0,0,0,0,0,0,2.5627774134213084,0,1.0,0.8420298359529215,3.0,1,0.0006030150753768,0.1252261306532663,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
Low,Senior,1,1,633.0,13.0,1.0,5,0,9.0,2.6390573296152584,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.6602523679580927,0,1.0,1.558669771840206,1.0,3,0.0012060301507537,0.1214070351758793,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
Medium,Senior,1,2,540.0,9.0,0.0,3,0,41.0,2.302585092994046,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.2207564949312406,0,1.0,1.0971941341558558,2.0,3,0.0012060301507537,0.1228140703517588,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
Medium,Mid,0,2,399.0,5.0,0.0,3,0,35.0,1.791759469228055,0,0,1,individual,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,1.734426245424844,0,0.4,0.8537829874069783,2.0,2,0.0014070351758793,0.1288442211055276,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
Low,Mid,1,2,622.0,15.0,0.0,2,0,6.0,2.772588722239781,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.572757946629534,0,1.0,1.3211533817899312,1.0,2,0.0014070351758793,0.12,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
High,Senior,0,0,534.0,6.0,0.0,3,0,17.0,1.9459101490553128,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,1.8463640596221251,0,0.4,1.9459101490553128,3.0,3,0.0012060301507537,0.12,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
Low,Junior,1,2,841.0,8.0,1.0,4,0,23.0,2.19722457733622,0,0,1,small_team,1.0986122886681098,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.9806122886681106,0,1.0,1.0469892839189912,1.0,1,0.0008040201005025,0.1298492462311558,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Medium,Mid,1,0,930.0,13.0,1.0,3,0,25.0,2.6390573296152584,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,3.115622931846104,0,0.6000000000000001,2.6390573296152584,2.0,2,0.0010050251256281,0.1312562814070351,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
Medium,Mid,1,2,534.0,11.0,0.0,0,0,22.0,2.4849066497880004,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.281685117648822,0,1.0,1.1840713328544612,2.0,2,0.0006030150753768,0.12,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False
Medium,Mid,1,0,455.0,7.0,3.0,4,0,37.0,2.079441541679836,0,0,1,small_team,0.0,0,0,none,1,complex,0,0,0,0,0,0,0,0,0,0,2.3417766166719343,0,0.6000000000000001,2.079441541679836,2.0,2,0.0014070351758793,0.1288442211055276,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False
High,Junior,1,1,389.0,8.0,1.0,4,0,8.0,2.19722457733622,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,1.995519267046477,0,0.6000000000000001,1.2977162307942829,3.0,1,0.0012060301507537,0.1312562814070351,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Low,Mid,0,0,540.0,17.0,1.0,2,0,8.0,2.8903717578961645,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.436148703158466,0,0.4,2.8903717578961645,1.0,2,0.0006030150753768,0.1288442211055276,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
Low,Junior,0,2,620.0,8.0,0.0,2,0,17.0,2.19722457733622,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.33861228866811,0,0.8,1.0469892839189912,1.0,1,0.0008040201005025,0.1214070351758793,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
Low,Mid,1,3,647.0,15.0,2.0,2,1,30.0,2.772588722239781,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,standard,0,0,0,0,0,0,0,0,0,0,3.0802943611198903,0,1.0,1.1618804316071896,1.0,2,0.0004020100502512,0.12,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
Medium,Mid,1,2,428.0,10.0,0.0,1,0,34.0,2.3978952727983707,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.03488056685297,0,1.0,1.1426099455084204,2.0,2,0.0004020100502512,0.1288442211055276,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
Low,Mid,1,1,703.0,8.0,0.0,1,0,33.0,2.19722457733622,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.423519267046477,0,1.0,1.2977162307942829,1.0,2,0.0012060301507537,0.1298492462311558,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
High,Mid,1,3,714.0,7.0,0.0,3,0,8.0,2.079441541679836,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,standard,0,0,0,0,0,0,0,0,0,0,2.537035488895913,0,1.0,0.8714103237053921,3.0,2,0.0014070351758793,0.1214070351758793,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
High,Mid,1,1,597.5284210526315,10.0,1.003157894736842,4,0,29.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.4934759662839685,0,1.0,1.4162355761684913,3.0,2,0.0012060301507537,0.1298492462311558,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Medium,Junior,1,1,1027.0,9.0,2.0,2,0,27.0,2.302585092994046,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,1,0,0,0,3.5136634733096077,0,1.0,1.359943848610108,2.0,1,0.0010050251256281,0.12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
Low,Mid,1,1,665.0,5.0,0.0,2,0,6.0,1.791759469228055,0,0,1,individual,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.185333223803211,0,1.0,1.0582420062475002,1.0,2,0.0006030150753768,0.1228140703517588,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
Medium,Mid,1,1,594.0,4.0,0.0,2,1,45.0,1.6094379124341005,0,0,1,individual,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,1.970404601085629,0,1.0,0.9505599577597492,2.0,2,0.0004020100502512,0.1288442211055276,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
High,Senior,1,1,543.0,12.0,1.0,1,0,8.0,2.5649493574615367,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.4506091790966043,0,1.0,1.514900409669805,3.0,3,0.0010050251256281,0.1206030150753768,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
High,Junior,0,3,547.0,12.0,1.0,0,0,6.0,2.5649493574615367,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,minimal,0,0,0,0,0,0,0,0,0,0,2.5972386152085933,0,0.8,1.0748671242125396,3.0,1,0.0010050251256281,0.1214070351758793,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
Low,Mid,1,1,537.0,15.0,0.0,2,0,25.0,2.772588722239781,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.3216649250079016,0,1.0,1.6375355634014348,1.0,2,0.001608040201005,0.1312562814070351,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Low,Junior,1,1,605.0,5.0,4.0,5,0,30.0,1.791759469228055,0,0,1,individual,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.865333223803211,0,1.0,1.0582420062475002,1.0,1,0.0008040201005025,0.1206030150753768,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
Medium,Mid,1,2,570.0,9.0,1.0,0,0,24.0,2.302585092994046,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.480756494931241,0,1.0,1.0971941341558558,2.0,2,0.0014070351758793,0.1228140703517588,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
