ticket_id,submitted_at,product_area,customer_type,priority,reporter_experience,reproduction_steps,num_attachments,description_length,affected_users_count,prev_similar_tickets,module_version,ticket_type,auto_tag_count,sla_breached,assigned_team,severity,resolved_at,resolution_time
TCKT-102749,2024-08-19 19:44:00,Database,Smb,Low,Junior,1,2,612.0,6.0,0.0,3.2.8,Performance,2,0,Security,Low,2024-08-21 09:44:00,38.0
TCKT-102750,2023-11-19 15:26:00,Devops,Enterprise,Medium,Junior,0,1,695.0,8.0,2.0,3.2.10,Crash,2,1,Dev,High,2023-11-20 07:26:00,16.0
TCKT-102751,2025-01-22 12:22:00,Ml,Free-Tier,Low,Mid,1,0,577.0,11.0,1.0,1.3.19,Bug,2,0,Dev,Low,2025-01-22 23:22:00,11.0
TCKT-102752,2024-06-02 06:11:00,Auth,Smb,Low,Junior,0,1,620.0,11.0,2.0,2.1.0,Bug,2,1,Support,Medium,2024-06-02 11:11:00,5.0
TCKT-102753,2025-05-29 10:28:00,Database,Enterprise,Medium,Mid,1,0,477.0,12.0,2.0,5.2.2,Bug,3,0,Dev,Medium,2025-05-29 16:28:00,6.0
TCKT-102754,2024-03-19 07:21:00,Security,Internal,Urgent,Mid,1,1,597.5284210526315,10.0,1.003157894736842,3.1.12,Question,2,0,Dev,Critical,2024-03-19 18:21:00,11.0
TCKT-102755,2023-11-21 17:55:00,Auth,Smb,Low,Senior,1,34,615.0,1495.0,1.0,3.8.17,Bug,4,0,Qa,Low,2023-11-23 01:55:00,32.0
TCKT-102756,2023-01-26 16:06:00,Ui,Enterprise,Medium,Mid,1,2,621.0,6.0,2.0,3.7.13,Feature Request,3,0,Sre,Medium,2023-01-26 19:06:00,3.0
TCKT-102757,2024-04-03 13:10:00,Devops,Smb,Medium,Junior,0,1,679.0,11.0,3.0,2.7.0,Feature Request,4,0,Qa,Medium,2024-04-04 21:10:00,32.0
TCKT-102758,2023-05-24 00:32:00,Api,Smb,High,Senior,1,2,513.0,9.0,2.0,1.7.11,Crash,1,0,Support,High,2023-05-24 16:32:00,16.0
TCKT-102759,2025-01-23 14:11:00,Auth,Internal,Low,Mid,1,1,398.0,11.0,1.0,3.1.11,Performance,1,0,Support,Low,2025-01-24 04:11:00,14.0
TCKT-102760,2024-10-16 11:40:00,Database,Enterprise,Medium,Mid,0,1,455.0,11.0,0.0,1.4.9,Bug,1,0,Security,Medium,2024-10-16 18:40:00,7.0
TCKT-102761,2023-11-10 01:58:00,Ui,Internal,Medium,Senior,0,0,758.0,8.0,2.0,5.7.11,Bug,0,0,Support,Medium,2023-11-11 09:58:00,32.0
TCKT-102762,2024-11-27 17:21:00,Backend,Smb,Medium,Mid,1,0,500.0,12.0,0.0,4.1.14,Bug,0,0,Sre,Medium,2024-11-28 12:21:00,19.0
TCKT-102763,2023-05-21 23:34:00,Ui,Enterprise,Urgent,Mid,0,4,533.0,13.0,0.0,3.3.1,Bug,3,1,Dev,Critical,2023-05-22 04:34:00,5.0
TCKT-102764,2023-02-14 08:23:00,Ui,Free-Tier,High,Mid,1,1,553.0,13.0,0.0,1.8.1,Crash,3,0,Qa,High,2023-02-15 05:23:00,21.0
TCKT-102765,2025-03-14 06:02:00,Devops,Smb,Low,Junior,1,0,507.0,14.0,1.0,3.8.9,Bug,2,0,Security,Low,2025-03-14 14:02:00,8.0
TCKT-102766,2025-04-13 22:43:00,Api,Enterprise,Medium,Junior,1,1,496.0,8.0,1.0,2.4.17,Feature Request,2,1,Support,Medium,2025-04-15 00:43:00,26.0
TCKT-102767,2024-09-15 03:23:00,Backend,Smb,Medium,Mid,1,1,597.5284210526315,10.0,1.003157894736842,3.0.14,Performance,2,0,Support,Low,2024-09-15 10:23:00,7.0
TCKT-102768,2025-05-22 08:00:00,Ml,Internal,Medium,Junior,1,1,810.0,11.0,0.0,5.6.3,Bug,3,0,Sre,Medium,2025-05-23 07:00:00,23.0
TCKT-102769,2023-09-23 15:31:00,Ml,Enterprise,Medium,Junior,1,0,702.0,8.0,1.0,3.2.12,Performance,3,0,Qa,Medium,2023-09-24 15:31:00,24.0
TCKT-102770,2023-09-24 13:46:00,Auth,Enterprise,Medium,Junior,1,1,787.0,7.0,0.0,2.8.11,Question,3,0,Security,Medium,2023-09-24 20:46:00,7.0
TCKT-102771,2023-06-29 14:17:00,Ui,Enterprise,Medium,Mid,0,3,817.0,7.0,2.0,5.1.15,Bug,3,0,Qa,Low,2023-07-01 04:17:00,38.0
TCKT-102772,2024-06-18 12:10:00,Security,Enterprise,Urgent,Mid,1,1,247.0,11.0,2.0,4.1.15,Bug,2,1,Qa,Critical,2024-06-18 22:10:00,10.0
TCKT-102773,2025-04-10 10:58:00,Devops,Internal,Low,Mid,0,0,651.0,9.0,1.0,4.8.14,Bug,2,0,Security,Medium,2025-04-11 02:58:00,16.0
TCKT-102774,2023-03-04 22:45:00,Security,Smb,Urgent,Mid,0,1,512.0,10.0,3.0,3.2.14,Bug,3,1,Support,Critical,2023-03-05 03:45:00,5.0
TCKT-102775,2023-10-07 12:12:00,Devops,Enterprise,High,Mid,1,2,767.0,11.0,0.0,5.8.0,Feature Request,1,0,Sre,Medium,2023-10-08 10:12:00,22.0
TCKT-102776,2025-05-29 19:38:00,Ml,Enterprise,Medium,Mid,1,1,488.0,10.0,2.0,4.5.0,Crash,1,0,Sre,High,2025-05-30 02:38:00,7.0
TCKT-102777,2024-01-21 04:10:00,Auth,Enterprise,High,Mid,1,2,441.0,8.0,1.0,2.3.10,Bug,2,0,Sre,Medium,2024-01-21 19:10:00,15.0
TCKT-102778,2024-01-04 12:47:00,Auth,Free-Tier,Medium,Mid,0,0,384.0,7.0,2.0,3.4.7,Bug,3,1,Security,Medium,2024-01-05 11:47:00,23.0
TCKT-102779,2024-12-27 15:40:00,Auth,Enterprise,Medium,Senior,1,43,554.0,2342.0,0.0,5.4.0,Bug,3,0,Qa,Low,2024-12-28 06:40:00,15.0
TCKT-102780,2025-02-22 22:15:00,Backend,Free-Tier,Medium,Senior,1,3,737.0,10.0,1.0,2.1.8,Crash,3,0,Sre,Critical,2025-02-23 00:15:00,2.0
TCKT-102781,2025-03-01 10:03:00,Api,Smb,Medium,Senior,0,2,638.0,13.0,1.0,5.9.12,Feature Request,3,0,Sre,Low,2025-03-02 04:03:00,18.0
TCKT-102782,2023-10-18 18:06:00,Backend,Enterprise,Urgent,Senior,1,1,419.0,14.0,0.0,4.8.14,Bug,3,0,Qa,High,2023-10-19 00:06:00,6.0
TCKT-102783,2023-05-09 21:59:00,Database,Internal,High,Mid,1,1,922.0,9.0,1.0,1.6.10,Performance,3,0,Support,Medium,2023-05-11 00:59:00,27.0
TCKT-102784,2024-05-29 02:03:00,Database,Smb,Low,Mid,1,2,697.0,7.0,2.0,1.8.4,Crash,3,0,Support,Critical,2024-05-29 04:03:00,2.0
TCKT-102785,2025-01-04 15:29:00,Security,Internal,Low,Mid,0,0,716.0,8.0,0.0,1.2.14,Bug,2,0,Sre,Low,2025-01-05 19:29:00,28.0
TCKT-102786,2023-05-28 18:08:00,Api,Free-Tier,Medium,Mid,0,4,792.0,12.0,1.0,4.5.14,Bug,2,0,Qa,Low,2023-05-30 02:08:00,32.0
TCKT-102787,2025-06-17 02:10:00,Ml,Enterprise,Low,Senior,1,0,353.0,5.0,1.0,2.7.3,Bug,4,0,Support,Low,2025-06-18 04:10:00,26.0
TCKT-102788,2024-03-29 00:57:00,Api,Enterprise,Medium,Mid,1,1,463.0,12.0,0.0,1.2.18,Bug,4,1,Dev,Medium,2024-03-29 09:57:00,9.0
TCKT-102789,2024-04-11 01:49:00,Devops,Internal,Low,Senior,0,1,723.0,8.0,0.0,4.4.1,Bug,1,0,Dev,Low,2024-04-12 07:49:00,30.0
TCKT-102790,2024-12-06 00:31:00,Database,Enterprise,Medium,Mid,0,2,478.0,15.0,2.0,1.8.7,Bug,3,0,Security,Medium,2024-12-06 10:31:00,10.0
TCKT-102791,2024-11-13 00:27:00,Ui,Enterprise,Low,Senior,0,2,558.0,9.0,1.0,4.2.7,Performance,1,0,Security,Low,2024-11-14 08:27:00,32.0
TCKT-102792,2024-06-25 11:53:00,Ui,Enterprise,Medium,Mid,1,1,588.0,12.0,1.0,2.6.8,Bug,3,0,Sre,Medium,2024-06-25 23:53:00,12.0
TCKT-102793,2024-08-06 13:39:00,Ml,Enterprise,Medium,Mid,0,0,408.0,12.0,1.0,4.1.9,Bug,0,1,Qa,Medium,2024-08-06 23:39:00,10.0
TCKT-102794,2025-03-27 18:25:00,Devops,Internal,Medium,Mid,1,0,545.0,7.0,0.0,1.5.7,Bug,0,0,Security,Medium,2025-03-29 04:25:00,34.0
TCKT-102795,2024-08-05 17:08:00,Security,Enterprise,Urgent,Mid,1,2,737.0,10.0,2.0,2.9.11,Bug,3,0,Qa,Critical,2024-08-05 21:08:00,4.0
TCKT-102796,2024-05-05 18:35:00,Backend,Smb,High,Senior,0,1,709.0,9.0,2.0,5.2.9,Question,0,0,Dev,High,2024-05-06 00:35:00,6.0
TCKT-102797,2023-04-12 06:44:00,Devops,Smb,Medium,Junior,1,2,766.0,7.0,5.0,4.7.5,Bug,0,0,Qa,Medium,2023-04-13 08:44:00,26.0
TCKT-102798,2024-08-22 18:53:00,Ui,Smb,Low,Mid,0,0,751.0,15.0,1.0,3.1.15,Crash,2,0,Sre,High,2024-08-23 00:53:00,6.0
TCKT-102799,2023-12-31 19:37:00,Ui,Smb,High,Mid,1,3,660.0,8.0,0.0,1.3.17,Bug,2,0,Support,High,2024-01-01 15:37:00,20.0
TCKT-102800,2024-08-27 23:30:00,Security,Internal,Urgent,Senior,0,1,649.0,8.0,1.0,5.9.6,Bug,2,0,Security,Critical,2024-08-28 03:30:00,4.0
TCKT-102801,2025-02-04 15:56:00,Database,Enterprise,High,Mid,1,1,597.5284210526315,10.0,1.003157894736842,1.4.7,Question,1,1,Qa,Medium,2025-02-05 07:56:00,16.0
TCKT-102802,2023-01-08 06:10:00,Devops,Internal,Low,Junior,1,0,505.0,9.0,0.0,4.6.15,Crash,2,0,Sre,Critical,2023-01-08 09:10:00,3.0
TCKT-102803,2025-01-13 13:15:00,Devops,Internal,Urgent,Mid,1,2,445.0,14.0,3.0,5.0.10,Crash,3,0,Qa,Critical,2025-01-14 00:15:00,11.0
TCKT-102804,2024-05-16 06:01:00,Ui,Smb,Low,Mid,1,1,597.5284210526315,10.0,1.003157894736842,3.1.4,Question,1,0,Sre,Low,2024-05-17 12:01:00,30.0
TCKT-102805,2024-01-19 12:47:00,Backend,Smb,High,Junior,0,3,597.5284210526315,10.0,1.003157894736842,5.6.2,Crash,1,0,Sre,Critical,2024-01-19 21:47:00,9.0
TCKT-102806,2023-03-07 18:33:00,Ml,Smb,Urgent,Mid,1,2,501.0,11.0,1.0,4.2.11,Performance,3,0,Security,High,2023-03-07 23:33:00,5.0
TCKT-102807,2025-01-30 12:02:00,Auth,Enterprise,Low,Senior,1,2,662.0,9.0,0.0,4.8.13,Bug,0,0,Support,Low,2025-01-31 08:02:00,20.0
TCKT-102808,2023-01-28 20:45:00,Ml,Internal,Urgent,Senior,1,2,630.0,10.0,0.0,2.9.16,Performance,3,0,Qa,Critical,2023-01-29 05:45:00,9.0
TCKT-102809,2024-11-05 04:43:00,Devops,Internal,Medium,Junior,0,3,646.0,6.0,2.0,5.4.1,Bug,2,0,Dev,Medium,2024-11-05 21:43:00,17.0
TCKT-102810,2024-08-10 08:19:00,Ml,Enterprise,Urgent,Senior,1,1,652.0,9.0,0.0,3.8.18,Bug,4,0,Security,Critical,2024-08-10 09:19:00,1.0
TCKT-102811,2024-09-23 18:00:00,Ui,Smb,Low,Mid,1,2,779.0,9.0,2.0,1.8.1,Bug,0,0,Security,Low,2024-09-24 14:00:00,20.0
TCKT-102812,2023-11-16 18:17:00,Ui,Free-Tier,Urgent,Junior,1,3,598.0,10.0,1.0,2.5.10,Feature Request,2,0,Security,Critical,2023-11-16 23:17:00,5.0
TCKT-102813,2023-04-07 02:50:00,Security,Free-Tier,Low,Junior,0,2,751.0,13.0,0.0,5.6.8,Feature Request,3,0,Qa,Low,2023-04-07 22:50:00,20.0
TCKT-102814,2023-02-10 01:31:00,Devops,Smb,High,Junior,1,1,677.0,4.0,2.0,4.7.19,Question,3,1,Security,Medium,2023-02-11 10:31:00,33.0
TCKT-102815,2025-05-24 07:46:00,Security,Smb,Medium,Senior,1,0,769.0,6.0,1.0,4.3.10,Bug,4,0,Security,Medium,2025-05-24 11:46:00,4.0
TCKT-102816,2024-09-02 12:58:00,Devops,Enterprise,Medium,Junior,0,1,842.0,8.0,2.0,2.1.6,Bug,3,1,Security,Low,2024-09-03 14:58:00,26.0
TCKT-102817,2025-01-17 09:02:00,Auth,Free-Tier,Low,Junior,1,2,686.0,6.0,2.0,1.4.14,Bug,1,0,Security,Low,2025-01-19 00:02:00,39.0
TCKT-102818,2025-03-02 17:04:00,Auth,Enterprise,High,Mid,1,0,615.0,11.0,0.0,3.3.17,Bug,0,0,Support,High,2025-03-02 22:04:00,5.0
TCKT-102819,2023-09-14 07:42:00,Database,Smb,Low,Mid,0,1,597.5284210526315,10.0,1.003157894736842,1.0.19,Question,5,0,Qa,Low,2023-09-15 10:42:00,27.0
TCKT-102820,2025-06-05 22:15:00,Devops,Enterprise,Medium,Mid,1,1,529.0,12.0,3.0,4.9.9,Bug,3,0,Sre,Medium,2025-06-07 02:15:00,28.0
TCKT-102821,2023-11-25 23:55:00,Backend,Enterprise,Low,Mid,1,1,524.0,10.0,0.0,4.1.11,Bug,0,1,Dev,Low,2023-11-27 00:55:00,25.0
TCKT-102822,2024-07-16 04:23:00,Ml,Smb,Urgent,Junior,1,1,735.0,12.0,3.0,2.8.8,Bug,2,0,Sre,Critical,2024-07-16 12:23:00,8.0
TCKT-102823,2024-10-08 14:50:00,Devops,Free-Tier,Low,Senior,0,2,455.0,8.0,2.0,1.0.13,Feature Request,1,1,Security,Medium,2024-10-09 20:50:00,30.0
TCKT-102824,2023-12-01 10:39:00,Api,Enterprise,Low,Junior,1,0,842.0,9.0,0.0,1.2.12,Bug,1,0,Qa,Medium,2023-12-02 13:39:00,27.0
TCKT-102825,2024-07-06 04:20:00,Database,Smb,Low,Mid,1,1,577.0,5.0,0.0,3.1.8,Bug,0,1,Dev,Low,2024-07-07 01:20:00,21.0
TCKT-102826,2024-04-20 14:26:00,Api,Enterprise,Medium,Mid,1,0,1029.0,11.0,2.0,2.6.17,Bug,3,1,Sre,Medium,2024-04-20 18:26:00,4.0
TCKT-102827,2025-04-06 17:14:00,Ui,Enterprise,Low,Junior,0,1,496.0,11.0,1.0,2.9.5,Crash,3,0,Qa,High,2025-04-07 09:14:00,16.0
TCKT-102828,2024-06-14 15:42:00,Auth,Smb,Medium,Senior,1,0,637.0,13.0,0.0,3.0.1,Crash,2,0,Security,High,2024-06-15 11:42:00,20.0
TCKT-102829,2024-06-02 16:20:00,Ml,Smb,High,Mid,1,4,547.0,13.0,0.0,4.8.0,Question,3,1,Security,High,2024-06-02 18:20:00,2.0
TCKT-102830,2025-05-26 19:04:00,Devops,Enterprise,High,Junior,1,0,481.0,12.0,1.0,4.4.12,Question,2,0,Security,High,2025-05-27 02:04:00,7.0
TCKT-102831,2025-01-19 13:55:00,Api,Enterprise,Medium,Senior,1,1,759.0,9.0,4.0,1.2.5,Bug,2,0,Dev,Medium,2025-01-20 06:55:00,17.0
TCKT-102832,2025-05-29 15:32:00,Ml,Enterprise,Low,Mid,0,0,434.0,3.0,0.0,5.4.17,Bug,0,0,Dev,Medium,2025-05-30 07:32:00,16.0
TCKT-102833,2024-02-03 05:09:00,Ui,Enterprise,Medium,Mid,1,1,498.0,8.0,0.0,2.4.18,Feature Request,2,0,Security,Medium,2024-02-04 01:09:00,20.0
TCKT-102834,2024-06-07 23:18:00,Auth,Free-Tier,Low,Mid,0,4,687.0,13.0,2.0,2.5.0,Question,3,0,Dev,Low,2024-06-09 11:18:00,36.0
TCKT-102835,2024-10-17 08:54:00,Backend,Smb,High,Senior,1,1,711.0,6.0,0.0,3.9.6,Bug,1,0,Sre,High,2024-10-18 03:54:00,19.0
TCKT-102836,2024-06-23 15:45:00,Database,Enterprise,Low,Junior,0,1,391.0,10.0,2.0,4.2.6,Bug,1,0,Support,Low,2024-06-24 20:45:00,29.0
TCKT-102837,2024-03-15 10:16:00,Ml,Smb,Medium,Junior,1,2,687.0,16.0,2.0,3.2.10,Bug,4,0,Qa,Medium,2024-03-15 16:16:00,6.0
TCKT-102838,2023-03-27 08:36:00,Ml,Free-Tier,Medium,Mid,1,0,619.0,8.0,1.0,5.2.3,Feature Request,2,0,Support,Medium,2023-03-28 05:36:00,21.0
TCKT-102839,2023-05-03 16:57:00,Backend,Enterprise,High,Junior,0,0,462.0,13.0,1.0,5.6.3,Question,1,0,Support,Medium,2023-05-03 22:57:00,6.0
TCKT-102840,2025-03-04 23:01:00,Ml,Internal,Low,Mid,0,1,481.0,9.0,1.0,4.1.4,Performance,2,0,Qa,Low,2025-03-05 21:01:00,22.0
TCKT-102841,2023-05-08 11:38:00,Ui,Free-Tier,Medium,Mid,1,24,294.0,2204.0,3.0,3.3.15,Question,1,0,Sre,Medium,2023-05-09 02:38:00,15.0
TCKT-102842,2023-02-27 23:57:00,Ui,Enterprise,Low,Junior,1,1,857.0,9.0,5.0,4.5.18,Bug,0,0,Dev,Low,2023-03-01 11:57:00,36.0
TCKT-102843,2023-06-27 17:05:00,Backend,Enterprise,High,Junior,1,1,752.0,6.0,0.0,1.3.11,Performance,0,1,Support,Medium,2023-06-28 07:05:00,14.0
TCKT-102844,2024-07-05 22:52:00,Database,Free-Tier,Urgent,Mid,0,1,406.0,6.0,1.0,4.0.7,Bug,1,1,Support,Critical,2024-07-06 02:52:00,4.0
TCKT-102845,2024-09-22 07:25:00,Devops,Smb,Medium,Senior,1,0,719.0,16.0,0.0,5.3.18,Performance,0,0,Sre,Medium,2024-09-22 11:25:00,4.0
TCKT-102846,2023-01-20 10:44:00,Api,Enterprise,Medium,Mid,1,0,597.5284210526315,10.0,1.003157894736842,4.5.2,Bug,1,0,Sre,Medium,2023-01-20 20:44:00,10.0
TCKT-102847,2025-06-29 07:54:00,Devops,Enterprise,Urgent,Mid,1,1,597.5284210526315,10.0,1.003157894736842,1.2.6,Bug,1,0,Security,Critical,2025-06-29 12:54:00,5.0
TCKT-102848,2023-06-14 12:06:00,Ml,Smb,Medium,Junior,0,2,525.0,9.0,0.0,3.4.16,Bug,0,0,Security,Medium,2023-06-15 23:06:00,35.0
TCKT-102849,2024-05-06 20:53:00,Api,Smb,Medium,Mid,1,1,545.0,10.0,0.0,4.2.2,Bug,2,0,Sre,Low,2024-05-07 16:53:00,20.0
TCKT-102850,2023-11-14 02:52:00,Security,Internal,Medium,Junior,1,2,556.0,12.0,0.0,2.0.3,Crash,1,1,Support,Critical,2023-11-14 12:52:00,10.0
TCKT-102851,2024-02-26 17:16:00,Backend,Free-Tier,Medium,Mid,1,0,501.0,17.0,3.0,5.5.16,Bug,2,0,Qa,Low,2024-02-28 00:16:00,31.0
TCKT-102852,2023-09-27 12:11:00,Backend,Enterprise,Low,Mid,1,0,809.0,6.0,1.0,3.4.16,Bug,0,0,Support,Low,2023-09-28 04:11:00,16.0
TCKT-102853,2025-03-27 02:06:00,Database,Smb,High,Senior,1,1,734.0,14.0,1.0,1.9.14,Bug,3,0,Security,Medium,2025-03-27 16:06:00,14.0
TCKT-102854,2023-12-26 07:49:00,Api,Smb,Medium,Mid,0,0,616.0,6.0,2.0,1.0.3,Feature Request,4,0,Support,Medium,2023-12-27 07:49:00,24.0
TCKT-102855,2025-01-30 09:43:00,Ui,Smb,Low,Mid,0,0,753.0,9.0,3.0,1.5.14,Bug,2,0,Dev,Medium,2025-01-30 14:43:00,5.0
TCKT-102856,2024-05-24 10:58:00,Api,Enterprise,High,Mid,1,1,355.0,10.0,0.0,4.7.7,Bug,1,0,Dev,High,2024-05-24 16:58:00,6.0
TCKT-102857,2023-05-22 12:39:00,Ml,Free-Tier,Medium,Senior,0,2,415.0,7.0,0.0,1.8.17,Bug,1,0,Dev,Medium,2023-05-23 21:39:00,33.0
TCKT-102858,2025-04-22 15:53:00,Ui,Internal,Low,Mid,1,1,671.0,8.0,1.0,5.1.19,Bug,3,0,Sre,Medium,2025-04-23 06:53:00,15.0
TCKT-102859,2025-06-16 08:46:00,Auth,Smb,Medium,Mid,1,1,710.0,11.0,1.0,2.3.5,Bug,4,0,Support,Medium,2025-06-16 18:46:00,10.0
TCKT-102860,2023-04-03 11:54:00,Auth,Smb,High,Senior,0,2,641.0,9.0,1.0,4.0.19,Bug,2,0,Qa,Medium,2023-04-04 13:54:00,26.0
TCKT-102861,2024-06-24 17:38:00,Security,Enterprise,High,Junior,1,2,317.0,19.0,0.0,4.5.14,Bug,1,1,Security,High,2024-06-25 03:38:00,10.0
TCKT-102862,2024-12-23 05:49:00,Auth,Smb,Urgent,Junior,1,0,440.0,11.0,0.0,5.3.3,Bug,2,0,Sre,High,2024-12-23 21:49:00,16.0
TCKT-102863,2024-06-21 13:49:00,Backend,Smb,High,Junior,0,0,662.0,12.0,0.0,3.7.5,Bug,1,0,Sre,Medium,2024-06-22 03:49:00,14.0
TCKT-102864,2023-12-27 02:47:00,Api,Smb,Low,Senior,1,1,963.0,7.0,0.0,4.4.17,Bug,1,0,Dev,Low,2023-12-28 10:47:00,32.0
TCKT-102865,2025-01-17 20:08:00,Auth,Free-Tier,Medium,Junior,0,0,782.0,8.0,0.0,1.7.1,Bug,1,0,Dev,Low,2025-01-18 21:08:00,25.0
TCKT-102866,2023-10-18 09:22:00,Devops,Smb,High,Senior,0,29,836.0,3343.0,1.0,1.9.14,Crash,1,0,Dev,High,2023-10-18 18:22:00,9.0
TCKT-102867,2023-05-29 13:46:00,Database,Enterprise,Medium,Mid,1,0,650.0,12.0,0.0,4.4.1,Question,1,0,Security,Medium,2023-05-31 00:46:00,35.0
TCKT-102868,2023-12-31 09:32:00,Devops,Internal,Medium,Junior,1,0,649.0,5.0,1.0,2.4.0,Bug,1,0,Dev,Medium,2023-12-31 19:32:00,10.0
TCKT-102869,2025-03-28 22:21:00,Auth,Enterprise,Medium,Mid,1,0,444.0,8.0,3.0,2.0.10,Bug,3,0,Sre,Low,2025-03-30 07:21:00,33.0
TCKT-102870,2024-02-22 01:15:00,Security,Enterprise,Medium,Junior,1,2,742.0,14.0,0.0,2.1.6,Performance,2,0,Dev,Medium,2024-02-22 08:15:00,7.0
TCKT-102871,2023-03-16 19:24:00,Database,Enterprise,Urgent,Mid,1,4,589.0,5.0,1.0,2.2.1,Bug,1,0,Sre,Critical,2023-03-17 04:24:00,9.0
TCKT-102872,2023-04-11 06:57:00,Ml,Smb,Medium,Mid,0,1,703.0,12.0,1.0,5.2.5,Performance,3,1,Support,Medium,2023-04-12 12:57:00,30.0
TCKT-102873,2025-04-14 19:26:00,Devops,Internal,Medium,Mid,1,0,604.0,10.0,2.0,3.4.17,Question,1,1,Security,Medium,2025-04-16 04:26:00,33.0
TCKT-102874,2023-02-24 03:53:00,Security,Smb,Urgent,Junior,1,2,641.0,14.0,1.0,5.5.1,Bug,6,0,Support,High,2023-02-24 16:53:00,13.0
TCKT-102875,2025-01-16 13:03:00,Api,Internal,Medium,Mid,1,2,586.0,8.0,1.0,4.0.5,Performance,1,0,Support,Medium,2025-01-17 21:03:00,32.0
TCKT-102876,2024-08-09 15:44:00,Api,Smb,Low,Senior,1,2,633.0,11.0,1.0,2.3.11,Bug,1,0,Qa,Low,2024-08-11 00:44:00,33.0
TCKT-102877,2024-05-17 03:00:00,Devops,Smb,Medium,Mid,0,0,750.0,9.0,2.0,4.8.11,Feature Request,1,0,Qa,Medium,2024-05-18 02:00:00,23.0
TCKT-102878,2024-12-20 09:42:00,Auth,Internal,High,Senior,1,0,410.0,15.0,2.0,3.9.9,Bug,3,0,Dev,Medium,2024-12-21 05:42:00,20.0
TCKT-102879,2023-07-13 08:25:00,Security,Enterprise,High,Junior,0,1,376.0,7.0,0.0,1.5.16,Bug,1,0,Dev,High,2023-07-13 09:25:00,1.0
TCKT-102880,2025-05-08 19:19:00,Api,Enterprise,High,Senior,1,1,663.0,17.0,1.0,5.9.3,Bug,0,0,Sre,High,2025-05-09 15:19:00,20.0
TCKT-102881,2024-02-02 04:14:00,Ml,Smb,High,Mid,1,1,816.0,17.0,0.0,2.7.2,Bug,2,0,Sre,High,2024-02-03 03:14:00,23.0
TCKT-102882,2025-05-15 22:17:00,Ui,Enterprise,Low,Junior,1,2,853.0,15.0,2.0,3.5.19,Bug,1,0,Security,Low,2025-05-16 21:17:00,23.0
TCKT-102883,2023-12-01 16:18:00,Auth,Enterprise,High,Senior,1,5,416.0,9.0,1.0,2.3.1,Bug,1,0,Support,High,2023-12-02 13:18:00,21.0
TCKT-102884,2023-05-16 02:07:00,Security,Smb,High,Senior,1,0,539.0,11.0,0.0,3.3.16,Performance,2,1,Support,Medium,2023-05-16 05:07:00,3.0
TCKT-102885,2023-11-08 03:56:00,Ml,Smb,Low,Mid,1,3,378.0,13.0,3.0,1.4.16,Bug,5,0,Security,Low,2023-11-09 23:56:00,44.0
TCKT-102886,2025-01-10 18:09:00,Security,Smb,Low,Junior,0,1,597.5284210526315,10.0,1.003157894736842,5.2.2,Question,7,1,Dev,Low,2025-01-11 22:09:00,28.0
TCKT-102887,2025-04-26 02:50:00,Database,Free-Tier,Urgent,Junior,1,1,597.5284210526315,10.0,1.003157894736842,2.3.0,Crash,2,0,Dev,Critical,2025-04-26 03:50:00,1.0
TCKT-102888,2024-04-19 10:40:00,Ml,Smb,High,Mid,0,1,598.0,11.0,1.0,4.6.19,Bug,0,1,Dev,Medium,2024-04-20 02:40:00,16.0
TCKT-102889,2024-10-03 07:46:00,Auth,Internal,High,Senior,1,1,543.0,12.0,1.0,5.0.15,Bug,1,0,Dev,Medium,2024-10-03 15:46:00,8.0
TCKT-102890,2023-03-01 14:09:00,Database,Enterprise,High,Junior,1,3,681.0,12.0,2.0,3.3.4,Question,4,1,Sre,High,2023-03-01 15:09:00,1.0
TCKT-102891,2024-12-11 12:27:00,Auth,Smb,Medium,Senior,1,0,480.0,8.0,1.0,3.3.16,Question,5,0,Dev,Medium,2024-12-12 06:27:00,18.0
TCKT-102892,2023-11-14 06:39:00,Api,Internal,Medium,Junior,1,1,838.0,14.0,0.0,1.5.7,Bug,1,1,Dev,Medium,2023-11-14 23:39:00,17.0
TCKT-102893,2023-08-16 07:29:00,Ui,Smb,Medium,Senior,0,0,601.0,11.0,1.0,1.4.7,Bug,1,1,Support,Medium,2023-08-16 17:29:00,10.0
TCKT-102894,2025-01-31 22:57:00,Auth,Internal,Low,Senior,1,2,597.5284210526315,10.0,1.003157894736842,5.5.9,Bug,4,0,Qa,Low,2025-02-02 12:57:00,38.0
TCKT-102895,2023-02-09 00:52:00,Auth,Enterprise,High,Mid,1,0,688.0,16.0,1.0,3.7.9,Bug,3,0,Security,Medium,2023-02-09 23:52:00,23.0
TCKT-102896,2024-07-23 06:32:00,Api,Enterprise,Medium,Mid,1,2,740.0,7.0,1.0,2.2.3,Bug,2,0,Security,Medium,2024-07-24 12:32:00,30.0
TCKT-102897,2024-10-12 05:49:00,Backend,Smb,Medium,Senior,1,0,839.0,10.0,0.0,3.2.4,Bug,1,0,Security,Low,2024-10-13 03:49:00,22.0
TCKT-102898,2025-04-13 06:51:00,Api,Enterprise,Medium,Mid,0,25,568.0,4765.0,0.0,4.1.11,Bug,4,1,Qa,Medium,2025-04-13 14:51:00,8.0
TCKT-102899,2023-05-12 19:44:00,Database,Internal,Medium,Mid,1,2,762.0,13.0,2.0,2.9.6,Feature Request,1,1,Sre,Medium,2023-05-13 04:44:00,9.0
