ticket_id,submitted_at,product_area,customer_type,priority,reporter_experience,reproduction_steps,num_attachments,description_length,affected_users_count,prev_similar_tickets,module_version,ticket_type,auto_tag_count,sla_breached,assigned_team,severity,resolved_at
TCKT-102776,5/29/2025 19:38,ML,Enterprise,Medium,Mid,TRUE,1,488,10,2,4.5.0,Crash,1,No,SRE,High,5/30/2025 2:38
TCKT-102777,1/21/2024 4:10,Auth,Enterprise,High,Mid,TRUE,2,441,8,1,2.3.10,Bug,2,No,SRE,Medium,1/21/2024 19:10
TCKT-102778,1/4/2024 12:47,Auth,Free-tier,Medium,Mid,FALSE,0,384,7,2,3.4.7,Bug,3,Yes,Security,Medium,1/5/2024 11:47
TCKT-102779,12/27/2024 15:40,Auth,Enterprise,Medium,Senior,TRUE,43,554,2342,0,5.4.0,Bug,3,No,QA,Low,12/28/2024 6:40
TCKT-102780,2/22/2025 22:15,Backend,Free-tier,Medium,Senior,TRUE,3,737,10,1,2.1.8,Crash,3,No,SRE,Critical,2/23/2025 0:15
TCKT-102781,3/1/2025 10:03,API,SMB,Medium,Senior,FALSE,2,638,13,1,5.9.12,Feature Request,3,No,SRE,Low,3/2/2025 4:03
TCKT-102782,10/18/2023 18:06,Backend,Enterprise,Urgent,Senior,TRUE,1,419,14,0,4.8.14,bug,3,No,QA,High,10/19/2023 0:06
TCKT-102783,5/9/2023 21:59,Database,Internal,High,Mid,TRUE,1,922,9,1,1.6.10,Performance,3,No,Support,Medium,5/11/2023 0:59
TCKT-102784,5/29/2024 2:03,Database,SMB,Low,Mid,TRUE,2,697,7,2,1.8.4,Crash,3,No,Support,Critical,5/29/2024 4:03
TCKT-102785,1/4/2025 15:29,Security,Internal,Low,Mid,FALSE,0,716,8,0,1.2.14,Bug,2,No,SRE,Low,1/5/2025 19:29
TCKT-102786,5/28/2023 18:08,API,Free-tier,Medium,Mid,FALSE,4,792,12,1,4.5.14,Bug,2,No,QA,Low,5/30/2023 2:08
TCKT-102787,6/17/2025 2:10,ML,Enterprise,Low,Senior,TRUE,0,353,5,1,2.7.3,Bug,4,No,Support,Low,6/18/2025 4:10
TCKT-102788,3/29/2024 0:57,API,Enterprise,Medium,Mid,TRUE,1,463,12,0,1.2.18,Bug,4,Yes,Dev,Medium,3/29/2024 9:57
TCKT-102789,4/11/2024 1:49,DevOps,Internal,Low,Senior,FALSE,1,723,8,0,4.4.1,Bug,1,No,Dev,Low,4/12/2024 7:49
TCKT-102790,12/6/2024 0:31,Database,Enterprise,Medium,Mid,FALSE,2,478,15,2,1.8.7,Bug,3,No,Security,Medium,12/6/2024 10:31
TCKT-102791,11/13/2024 0:27,UI,Enterprise,Low,Senior,FALSE,2,558,9,1,4.2.7,Performance,1,No,Security,Low,11/14/2024 8:27
TCKT-102792,6/25/2024 11:53,UI,Enterprise,Medium,Mid,TRUE,1,588,12,1,2.6.8,Bug,3,No,SRE,Medium,6/25/2024 23:53
TCKT-102793,8/6/2024 13:39,ML,Enterprise,Medium,Mid,FALSE,0,408,12,1,4.1.9,Bug,0,Yes,QA,Medium,8/6/2024 23:39
TCKT-102794,3/27/2025 18:25,DevOps,Internal,Medium,Mid,TRUE,0,545,7,0,1.5.7,Bug,0,No,Security,Medium,3/29/2025 4:25
TCKT-102795,8/5/2024 17:08,Security,Enterprise,Urgent,Mid,TRUE,2,737,10,2,2.9.11,Bug,3,No,QA,Critical,8/5/2024 21:08
TCKT-102796,5/5/2024 18:35,Backend,SMB,High,Senior,FALSE,1,709,9,2,5.2.9,Question,0,No,Dev,High,5/6/2024 0:35
TCKT-102797,4/12/2023 6:44,DevOps,SMB,Medium,Junior,TRUE,2,766,7,5,4.7.5,Bug,0,No,QA,Medium,4/13/2023 8:44
TCKT-102798,8/22/2024 18:53,UI,SMB,Low,Mid,FALSE,0,751,15,1,3.1.15,Crash,2,No,SRE,High,8/23/2024 0:53
TCKT-102799,12/31/2023 19:37,UI,smb,High,Mid,TRUE,3,660,8,0,1.3.17,Bug,2,No,Support,High,1/1/2024 15:37
TCKT-102800,8/27/2024 23:30,Security,Internal,Urgent,Senior,FALSE,1,649,8,1,5.9.6,Bug,2,No,Security,Critical,8/28/2024 3:30
TCKT-102801,2/4/2025 15:56,Database,Enterprise,High,Mid,TRUE,1,,,,1.4.7,Question,1,Yes,QA,Medium,2/5/2025 7:56
TCKT-102802,1/8/2023 6:10,DevOps,Internal,Low,Junior,TRUE,0,505,9,0,4.6.15,Crash,2,No,SRE,Critical,1/8/2023 9:10
TCKT-102803,1/13/2025 13:15,DevOps,Internal,Urgent,Mid,TRUE,2,445,14,3,5.0.10,Crash,3,No,QA,Critical,1/14/2025 0:15
TCKT-102804,5/16/2024 6:01,UI,SMB,Low,Mid,TRUE,1,,,,3.1.4,Question,1,No,SRE,Low,5/17/2024 12:01
TCKT-102805,1/19/2024 12:47,Backend,SMB,High,Junior,FALSE,3,,,,5.6.2,Crash,1,No,SRE,Critical,1/19/2024 21:47
TCKT-102806,3/7/2023 18:33,ML,SMB,Urgent,Mid,TRUE,2,501,11,1,4.2.11,Performance,3,No,Security,High,3/7/2023 23:33
TCKT-102807,1/30/2025 12:02,Auth,Enterprise,Low,Senior,TRUE,2,662,9,0,4.8.13,Bug,0,No,Support,Low,1/31/2025 8:02
TCKT-102808,1/28/2023 20:45,ML,Internal,Urgent,Senior,TRUE,2,630,10,0,2.9.16,Performance,3,No,QA,Critical,1/29/2023 5:45
TCKT-102809,11/5/2024 4:43,DevOps,Internal,Medium,Junior,FALSE,3,646,6,2,5.4.1,Bug,2,No,Dev,Medium,11/5/2024 21:43
TCKT-102810,8/10/2024 8:19,ML,Enterprise,Urgent,Senior,TRUE,1,652,9,0,3.8.18,bug,4,No,Security,Critical,8/10/2024 9:19
TCKT-102811,9/23/2024 18:00,UI,SMB,Low,Mid,TRUE,2,779,9,2,1.8.1,Bug,0,No,Security,Low,9/24/2024 14:00
TCKT-102812,11/16/2023 18:17,UI,Free-tier,Urgent,Junior,TRUE,3,598,10,1,2.5.10,Feature Request,2,No,Security,Critical,11/16/2023 23:17
TCKT-102813,4/7/2023 2:50,Security,Free-tier,Low,Junior,FALSE,2,751,13,0,5.6.8,Feature Request,3,No,QA,Low,4/7/2023 22:50
TCKT-102814,2/10/2023 1:31,DevOps,SMB,High,Junior,TRUE,1,677,4,2,4.7.19,Question,3,Yes,Security,Medium,2/11/2023 10:31
TCKT-102815,5/24/2025 7:46,Security,SMB,Medium,Senior,TRUE,0,769,6,1,4.3.10,Bug,4,No,Security,Medium,5/24/2025 11:46
TCKT-102816,9/2/2024 12:58,DevOps,Enterprise,Medium,Junior,FALSE,1,842,8,2,2.1.6,Bug,3,Yes,Security,Low,9/3/2024 14:58
TCKT-102817,1/17/2025 9:02,Auth,Free-tier,Low,Junior,TRUE,2,686,6,2,1.4.14,Bug,1,No,Security,Low,1/19/2025 0:02
TCKT-102818,3/2/2025 17:04,Auth,Enterprise,High,Mid,TRUE,0,615,11,0,3.3.17,Bug,0,No,Support,High,3/2/2025 22:04
TCKT-102819,9/14/2023 7:42,Database,SMB,Low,Mid,FALSE,1,,,,1.0.19,Question,5,No,QA,Low,9/15/2023 10:42
TCKT-102820,6/5/2025 22:15,DevOps,Enterprise,Medium,Mid,TRUE,1,529,12,3,4.9.9,Bug,3,No,SRE,Medium,6/7/2025 2:15
TCKT-102821,11/25/2023 23:55,Backend,Enterprise,Low,Mid,TRUE,1,524,10,0,4.1.11,Bug,0,Yes,Dev,Low,11/27/2023 0:55
TCKT-102822,7/16/2024 4:23,ML,SMB,Urgent,Junior,TRUE,1,735,12,3,2.8.8,Bug,2,No,SRE,Critical,7/16/2024 12:23
TCKT-102823,10/8/2024 14:50,DevOps,Free-tier,Low,Senior,FALSE,2,455,8,2,1.0.13,Feature Request,1,Yes,Security,Medium,10/9/2024 20:50
TCKT-102824,12/1/2023 10:39,API,Enterprise,Low,Junior,TRUE,0,842,9,0,1.2.12,Bug,1,No,QA,Medium,12/2/2023 13:39
TCKT-102825,7/6/2024 4:20,Database,SMB,Low,Mid,TRUE,1,577,5,0,3.1.8,Bug,0,Yes,Dev,Low,7/7/2024 1:20
TCKT-102826,4/20/2024 14:26,API,Enterprise,Medium,Mid,TRUE,0,1029,11,2,2.6.17,Bug,3,Yes,SRE,Medium,4/20/2024 18:26
TCKT-102827,4/6/2025 17:14,UI,Enterprise,Low,Junior,FALSE,1,496,11,1,2.9.5,Crash,3,No,QA,High,4/7/2025 9:14
TCKT-102828,6/14/2024 15:42,Auth,SMB,Medium,Senior,TRUE,0,637,13,0,3.0.1,Crash,2,No,Security,High,6/15/2024 11:42
TCKT-102829,6/2/2024 16:20,ML,SMB,High,Mid,TRUE,4,547,13,0,4.8.0,Question,3,Yes,Security,High,6/2/2024 18:20
TCKT-102830,5/26/2025 19:04,DevOps,Enterprise,High,Junior,TRUE,0,481,12,1,4.4.12,Question,2,No,Security,High,5/27/2025 2:04
TCKT-102831,1/19/2025 13:55,API,Enterprise,Medium,Senior,TRUE,1,759,9,4,1.2.5,Bug,2,No,Dev,Medium,1/20/2025 6:55
TCKT-102832,5/29/2025 15:32,ML,Enterprise,Low,Mid,FALSE,0,434,3,0,5.4.17,Bug,0,No,Dev,Medium,5/30/2025 7:32
TCKT-102833,2/3/2024 5:09,UI,Enterprise,Medium,Mid,TRUE,1,498,8,0,2.4.18,Feature Request,2,No,Security,Medium,2/4/2024 1:09
TCKT-102834,6/7/2024 23:18,Auth,Free-tier,Low,Mid,FALSE,4,687,13,2,2.5.0,Question,3,No,Dev,Low,6/9/2024 11:18
TCKT-102835,10/17/2024 8:54,Backend,smb,High,Senior,TRUE,1,711,6,0,3.9.6,Bug,1,No,SRE,High,10/18/2024 3:54
TCKT-102836,6/23/2024 15:45,Database,Enterprise,Low,Junior,FALSE,1,391,10,2,4.2.6,Bug,1,No,Support,Low,6/24/2024 20:45
TCKT-102837,3/15/2024 10:16,ML,SMB,Medium,Junior,TRUE,2,687,16,2,3.2.10,Bug,4,No,QA,Medium,3/15/2024 16:16
TCKT-102838,3/27/2023 8:36,ML,Free-tier,Medium,Mid,TRUE,0,619,8,1,5.2.3,Feature Request,2,No,Support,Medium,3/28/2023 5:36
TCKT-102839,5/3/2023 16:57,Backend,Enterprise,High,Junior,FALSE,0,462,13,1,5.6.3,Question,1,No,Support,Medium,5/3/2023 22:57
TCKT-102840,3/4/2025 23:01,ML,Internal,Low,Mid,FALSE,1,481,9,1,4.1.4,Performance,2,No,QA,Low,3/5/2025 21:01
TCKT-102841,5/8/2023 11:38,UI,Free-tier,Medium,Mid,TRUE,24,294,2204,3,3.3.15,Question,1,No,SRE,Medium,5/9/2023 2:38
TCKT-102842,2/27/2023 23:57,UI,Enterprise,Low,Junior,TRUE,1,857,9,5,4.5.18,Bug,0,No,Dev,Low,3/1/2023 11:57
TCKT-102843,6/27/2023 17:05,Backend,Enterprise,High,Junior,TRUE,1,752,6,0,1.3.11,Performance,0,Yes,Support,Medium,6/28/2023 7:05
TCKT-102844,7/5/2024 22:52,Database,Free-tier,Urgent,Mid,FALSE,1,406,6,1,4.0.7,Bug,1,Yes,Support,Critical,7/6/2024 2:52
TCKT-102845,9/22/2024 7:25,DevOps,SMB,Medium,Senior,TRUE,0,719,16,0,5.3.18,Performance,0,No,SRE,Medium,9/22/2024 11:25
TCKT-102846,1/20/2023 10:44,API,Enterprise,Medium,Mid,TRUE,0,,,,4.5.2,Bug,1,No,SRE,Medium,1/20/2023 20:44
TCKT-102847,6/29/2025 7:54,DevOps,Enterprise,Urgent,Mid,TRUE,1,,,,1.2.6,Bug,1,No,Security,Critical,6/29/2025 12:54
TCKT-102848,6/14/2023 12:06,ML,SMB,Medium,Junior,FALSE,2,525,9,0,3.4.16,Bug,0,No,Security,Medium,6/15/2023 23:06
TCKT-102849,5/6/2024 20:53,API,SMB,Medium,Mid,TRUE,1,545,10,0,4.2.2,Bug,2,No,SRE,Low,5/7/2024 16:53
TCKT-102850,11/14/2023 2:52,Security,Internal,Medium,Junior,TRUE,2,556,12,0,2.0.3,Crash,1,Yes,Support,Critical,11/14/2023 12:52
TCKT-102851,2/26/2024 17:16,Backend,Free-tier,Medium,Mid,TRUE,0,501,17,3,5.5.16,Bug,2,No,QA,Low,2/28/2024 0:16
TCKT-102852,9/27/2023 12:11,Backend,Enterprise,Low,Mid,TRUE,0,809,6,1,3.4.16,Bug,0,No,Support,Low,9/28/2023 4:11
TCKT-102853,3/27/2025 2:06,Database,SMB,High,Senior,TRUE,1,734,14,1,1.9.14,Bug,3,No,Security,Medium,3/27/2025 16:06
TCKT-102854,12/26/2023 7:49,API,SMB,Medium,Mid,FALSE,0,616,6,2,1.0.3,Feature Request,4,No,Support,Medium,12/27/2023 7:49
TCKT-102855,1/30/2025 9:43,UI,SMB,Low,Mid,FALSE,0,753,9,3,1.5.14,Bug,2,No,Dev,Medium,1/30/2025 14:43
TCKT-102856,5/24/2024 10:58,API,Enterprise,High,Mid,TRUE,1,355,10,0,4.7.7,Bug,1,No,Dev,High,5/24/2024 16:58
TCKT-102857,5/22/2023 12:39,ML,Free-tier,Medium,Senior,FALSE,2,415,7,0,1.8.17,Bug,1,No,Dev,Medium,5/23/2023 21:39
TCKT-102858,4/22/2025 15:53,UI,Internal,Low,Mid,TRUE,1,671,8,1,5.1.19,Bug,3,No,SRE,Medium,4/23/2025 6:53
TCKT-102859,6/16/2025 8:46,Auth,SMB,Medium,Mid,TRUE,1,710,11,1,2.3.5,Bug,4,No,Support,Medium,6/16/2025 18:46
TCKT-102860,4/3/2023 11:54,Auth,SMB,High,Senior,FALSE,2,641,9,1,4.0.19,Bug,2,No,QA,Medium,4/4/2023 13:54
TCKT-102861,6/24/2024 17:38,Security,Enterprise,High,Junior,TRUE,2,317,19,0,4.5.14,Bug,1,Yes,Security,High,6/25/2024 3:38
TCKT-102862,12/23/2024 5:49,Auth,SMB,Urgent,Junior,TRUE,0,440,11,0,5.3.3,Bug,2,No,SRE,High,12/23/2024 21:49
TCKT-102863,6/21/2024 13:49,Backend,SMB,High,Junior,FALSE,0,662,12,0,3.7.5,Bug,1,No,SRE,Medium,6/22/2024 3:49
TCKT-102864,12/27/2023 2:47,API,SMB,Low,Senior,TRUE,1,963,7,0,4.4.17,Bug,1,No,Dev,Low,12/28/2023 10:47
TCKT-102865,1/17/2025 20:08,Auth,Free-tier,Medium,Junior,FALSE,0,782,8,0,1.7.1,Bug,1,No,Dev,Low,1/18/2025 21:08
TCKT-102866,10/18/2023 9:22,DevOps,SMB,High,Senior,FALSE,29,836,3343,1,1.9.14,Crash,1,No,Dev,High,10/18/2023 18:22
TCKT-102867,5/29/2023 13:46,Database,Enterprise,Medium,Mid,TRUE,0,650,12,0,4.4.1,Question,1,No,Security,Medium,5/31/2023 0:46
TCKT-102868,12/31/2023 9:32,DevOps,Internal,Medium,Junior,TRUE,0,649,5,1,2.4.0,Bug,1,No,Dev,Medium,12/31/2023 19:32
TCKT-102869,3/28/2025 22:21,Auth,Enterprise,Medium,Mid,TRUE,0,444,8,3,2.0.10,Bug,3,No,SRE,Low,3/30/2025 7:21
TCKT-102870,2/22/2024 1:15,Security,Enterprise,Medium,Junior,TRUE,2,742,14,0,2.1.6,Performance,2,No,Dev,Medium,2/22/2024 8:15
TCKT-102871,3/16/2023 19:24,Database,Enterprise,Urgent,Mid,TRUE,4,589,5,1,2.2.1,Bug,1,No,SRE,Critical,3/17/2023 4:24
TCKT-102872,4/11/2023 6:57,ML,SMB,Medium,Mid,FALSE,1,703,12,1,5.2.5,Performance,3,Yes,Support,Medium,4/12/2023 12:57
TCKT-102873,4/14/2025 19:26,DevOps,Internal,Medium,Mid,TRUE,0,604,10,2,3.4.17,Question,1,Yes,Security,Medium,4/16/2025 4:26
TCKT-102874,2/24/2023 3:53,Security,SMB,Urgent,Junior,TRUE,2,641,14,1,5.5.1,Bug,6,No,Support,High,2/24/2023 16:53
TCKT-102875,1/16/2025 13:03,API,Internal,Medium,Mid,TRUE,2,586,8,1,4.0.5,Performance,1,No,Support,Medium,1/17/2025 21:03
TCKT-102876,8/9/2024 15:44,API,SMB,Low,Senior,TRUE,2,633,11,1,2.3.11,Bug,1,No,QA,Low,8/11/2024 0:44
TCKT-102877,5/17/2024 3:00,DevOps,smb,Medium,Mid,FALSE,0,750,9,2,4.8.11,Feature Request,1,No,QA,Medium,5/18/2024 2:00
TCKT-102878,12/20/2024 9:42,Auth,Internal,High,Senior,TRUE,0,410,15,2,3.9.9,Bug,3,No,Dev,Medium,12/21/2024 5:42
TCKT-102879,7/13/2023 8:25,Security,Enterprise,High,Junior,FALSE,1,376,7,0,1.5.16,Bug,1,No,Dev,High,7/13/2023 9:25
TCKT-102880,5/8/2025 19:19,API,Enterprise,High,Senior,TRUE,1,663,17,1,5.9.3,Bug,0,No,SRE,High,5/9/2025 15:19
TCKT-102881,2/2/2024 4:14,ML,SMB,High,Mid,TRUE,1,816,17,0,2.7.2,Bug,2,No,SRE,High,2/3/2024 3:14
TCKT-102882,5/15/2025 22:17,UI,Enterprise,Low,Junior,TRUE,2,853,15,2,3.5.19,Bug,1,No,Security,Low,5/16/2025 21:17
TCKT-102883,12/1/2023 16:18,Auth,Enterprise,High,Senior,TRUE,5,416,9,1,2.3.1,Bug,1,No,Support,High,12/2/2023 13:18
TCKT-102884,5/16/2023 2:07,Security,SMB,High,Senior,TRUE,0,539,11,0,3.3.16,Performance,2,Yes,Support,Medium,5/16/2023 5:07
TCKT-102885,11/8/2023 3:56,ML,SMB,Low,Mid,TRUE,3,378,13,3,1.4.16,Bug,5,No,Security,Low,11/9/2023 23:56
TCKT-102886,1/10/2025 18:09,Security,SMB,Low,Junior,FALSE,1,,,,5.2.2,Question,7,Yes,Dev,Low,1/11/2025 22:09
TCKT-102887,4/26/2025 2:50,Database,Free-tier,Urgent,Junior,TRUE,1,,,,2.3.0,Crash,2,No,Dev,Critical,4/26/2025 3:50
TCKT-102888,4/19/2024 10:40,ML,SMB,High,Mid,FALSE,1,598,11,1,4.6.19,Bug,0,Yes,Dev,Medium,4/20/2024 2:40
TCKT-102889,10/3/2024 7:46,Auth,Internal,High,Senior,TRUE,1,543,12,1,5.0.15,Bug,1,No,Dev,Medium,10/3/2024 15:46
TCKT-102890,3/1/2023 14:09,Database,Enterprise,High,Junior,TRUE,3,681,12,2,3.3.4,Question,4,Yes,SRE,High,3/1/2023 15:09
TCKT-102891,12/11/2024 12:27,Auth,SMB,Medium,Senior,TRUE,0,480,8,1,3.3.16,Question,5,No,Dev,Medium,12/12/2024 6:27
TCKT-102892,11/14/2023 6:39,API,Internal,Medium,Junior,TRUE,1,838,14,0,1.5.7,Bug,1,Yes,Dev,Medium,11/14/2023 23:39
TCKT-102893,8/16/2023 7:29,UI,SMB,Medium,Senior,FALSE,0,601,11,1,1.4.7,Bug,1,Yes,Support,Medium,8/16/2023 17:29
TCKT-102894,1/31/2025 22:57,Auth,Internal,Low,Senior,TRUE,2,,,,5.5.9,Bug,4,No,QA,Low,2/2/2025 12:57
TCKT-102895,2/9/2023 0:52,Auth,Enterprise,High,Mid,TRUE,0,688,16,1,3.7.9,Bug,3,No,Security,Medium,2/9/2023 23:52
TCKT-102896,7/23/2024 6:32,API,Enterprise,Medium,Mid,TRUE,2,740,7,1,2.2.3,Bug,2,No,Security,Medium,7/24/2024 12:32
TCKT-102897,10/12/2024 5:49,Backend,SMB,Medium,Senior,TRUE,0,839,10,0,3.2.4,Bug,1,No,Security,Low,10/13/2024 3:49
TCKT-102898,4/13/2025 6:51,API,Enterprise,Medium,Mid,FALSE,25,568,4765,0,4.1.11,Bug,4,Yes,QA,Medium,4/13/2025 14:51
TCKT-102899,5/12/2023 19:44,Database,Internal,Medium,Mid,TRUE,2,762,13,2,2.9.6,Feature Request,1,Yes,SRE,Medium,5/13/2023 4:44
TCKT-102900,1/7/2023 18:16,API,Enterprise,Low,Mid,FALSE,2,615,11,0,3.4.11,Question,3,No,Security,Low,1/9/2023 12:16
TCKT-102901,6/10/2025 12:24,API,Free-tier,Low,Junior,TRUE,2,508,7,1,5.8.9,Question,1,No,Security,Low,6/11/2025 0:24
TCKT-102902,12/8/2023 2:54,UI,Free-tier,Low,Senior,FALSE,1,483,7,1,1.5.5,Bug,2,No,Security,Medium,12/9/2023 13:54
TCKT-102903,4/17/2023 18:21,API,Enterprise,Low,Junior,FALSE,0,435,5,1,2.9.15,Crash,3,No,Security,High,4/18/2023 15:21
TCKT-102904,2/9/2025 11:02,Security,Enterprise,Urgent,Senior,TRUE,2,488,15,0,1.4.13,Bug,2,No,SRE,High,2/10/2025 4:02
TCKT-102905,12/28/2023 8:58,Auth,Internal,Low,Junior,TRUE,1,767,13,0,1.3.11,Performance,2,No,Dev,Low,12/30/2023 6:58
TCKT-102906,8/20/2024 8:26,Security,Free-tier,Low,Mid,FALSE,0,706,16,2,5.4.16,Feature Request,2,No,SRE,Low,8/20/2024 15:26
TCKT-102907,5/9/2024 3:03,UI,SMB,Medium,Junior,TRUE,0,413,14,1,1.1.0,Bug,2,No,SRE,Medium,5/10/2024 2:03
TCKT-102908,1/13/2023 19:01,DevOps,Enterprise,Medium,Mid,FALSE,0,338,13,0,4.9.8,Question,5,No,Support,Medium,1/15/2023 4:01
TCKT-102909,10/25/2024 8:13,Backend,SMB,Low,Mid,TRUE,1,433,12,2,1.2.15,Bug,1,No,SRE,Low,10/25/2024 14:13
TCKT-102910,11/9/2023 10:34,Security,SMB,High,Mid,TRUE,2,483,14,2,3.6.19,Bug,0,No,Support,High,11/9/2023 13:34
TCKT-102911,3/21/2025 13:17,UI,smb,High,Mid,FALSE,4,554,8,0,5.5.11,Bug,0,No,SRE,High,3/22/2025 6:17
TCKT-102912,11/29/2024 17:44,Database,Internal,Low,Senior,TRUE,0,775,11,0,2.0.6,Performance,0,No,QA,Low,11/29/2024 22:44
TCKT-102913,6/15/2023 5:30,DevOps,Enterprise,Low,Mid,TRUE,2,517,17,2,3.3.15,Crash,1,No,Support,Critical,6/15/2023 6:30
TCKT-102914,2/7/2024 17:12,UI,Enterprise,Urgent,Mid,TRUE,2,852,8,1,2.6.3,Performance,0,No,QA,Critical,2/8/2024 2:12
TCKT-102915,1/5/2025 3:25,UI,Enterprise,High,Mid,TRUE,1,347,10,2,1.0.18,Crash,0,No,SRE,Critical,1/5/2025 9:25
TCKT-102916,12/4/2023 5:06,Backend,Enterprise,high,Junior,FALSE,3,547,12,1,2.4.6,Crash,0,No,QA,Critical,12/4/2023 11:06
TCKT-102917,1/16/2024 11:10,Auth,Enterprise,Low,Mid,FALSE,1,717,9,2,5.9.15,Bug,3,No,SRE,Medium,1/17/2024 22:10
TCKT-102918,3/8/2025 12:18,Security,SMB,Medium,Mid,FALSE,1,727,7,0,3.0.18,Bug,1,No,Support,Medium,3/8/2025 21:18
TCKT-102919,5/3/2024 12:30,Database,Enterprise,Medium,Mid,TRUE,2,549,6,2,1.9.15,Feature Request,4,No,QA,Low,5/5/2024 8:30
TCKT-102920,1/21/2024 17:53,ML,Enterprise,Low,Mid,TRUE,1,750,9,1,4.6.6,Bug,4,Yes,SRE,Low,1/21/2024 22:53
TCKT-102921,3/28/2023 1:44,Security,Enterprise,Medium,Mid,FALSE,1,721,9,0,2.1.16,Bug,2,No,Dev,Medium,3/28/2023 7:44
TCKT-102922,5/18/2025 13:49,ML,Free-tier,Medium,Junior,TRUE,1,497,11,1,2.8.15,Question,1,No,Dev,Low,5/19/2025 20:49
TCKT-102923,2/14/2024 8:40,UI,SMB,Medium,Mid,TRUE,1,647,13,0,3.8.6,Bug,2,No,SRE,Medium,2/15/2024 0:40
TCKT-102924,8/18/2023 14:40,API,SMB,High,Senior,FALSE,1,705,5,1,3.2.3,Bug,1,No,Support,Medium,8/18/2023 16:40
TCKT-102925,1/9/2023 23:51,Database,SMB,High,Mid,TRUE,1,508,4,1,5.4.1,Feature Request,0,Yes,Security,High,1/10/2023 10:51
TCKT-102926,4/8/2025 12:17,DevOps,Free-tier,Medium,Mid,TRUE,4,854,11,2,1.5.13,Bug,1,Yes,QA,Medium,4/8/2025 17:17
TCKT-102927,2/9/2025 19:18,API,Enterprise,High,Junior,TRUE,1,474,7,1,1.1.14,Bug,1,No,Security,High,2/10/2025 15:18
TCKT-102928,1/21/2025 21:19,API,SMB,Low,Senior,TRUE,2,621,12,2,4.7.7,Bug,1,No,QA,Low,1/23/2025 1:19
TCKT-102929,9/14/2024 1:23,Security,Internal,High,Junior,TRUE,1,412,7,2,1.0.15,Feature Request,3,No,QA,High,9/14/2024 22:23
TCKT-102930,5/12/2023 5:05,Database,SMB,Low,Mid,FALSE,0,615,12,0,4.7.3,Bug,5,No,Dev,Low,5/13/2023 2:05
TCKT-102931,1/4/2023 16:19,Auth,Enterprise,Low,Senior,TRUE,0,439,8,0,3.4.13,Question,1,No,QA,Low,1/4/2023 20:19
TCKT-102932,9/5/2024 2:15,UI,SMB,Medium,Mid,TRUE,1,555,8,1,3.6.14,Crash,1,Yes,SRE,Critical,9/5/2024 11:15
TCKT-102933,3/23/2024 2:55,UI,Enterprise,Medium,Mid,FALSE,2,362,13,0,3.4.13,Performance,2,Yes,QA,Low,3/24/2024 16:55
TCKT-102934,1/5/2023 15:11,UI,SMB,Urgent,Mid,TRUE,2,719,10,2,2.7.8,Crash,0,No,SRE,Critical,1/5/2023 22:11
TCKT-102935,11/21/2024 11:59,UI,Internal,Medium,Junior,TRUE,2,653,7,2,1.1.14,Crash,2,No,SRE,High,11/22/2024 7:59
TCKT-102936,11/11/2024 4:21,Security,Enterprise,Low,Mid,TRUE,0,763,14,2,2.2.3,Bug,1,No,Security,Medium,11/11/2024 11:21
TCKT-102937,6/18/2023 16:27,ML,Internal,Medium,Junior,FALSE,1,547,13,0,2.5.6,Question,1,No,Dev,Medium,6/19/2023 14:27
TCKT-102938,11/5/2023 13:23,UI,Enterprise,Medium,Mid,TRUE,0,770,7,0,1.0.11,Bug,1,No,Support,Medium,11/5/2023 23:23
TCKT-102939,1/29/2025 10:33,ML,Internal,Medium,Junior,TRUE,2,605,8,0,5.2.10,Bug,1,No,Support,Medium,1/29/2025 15:33
TCKT-102940,9/27/2023 18:11,ML,SMB,Medium,Senior,TRUE,1,,,,5.5.3,Question,2,No,Support,Medium,9/28/2023 12:11
TCKT-102941,7/20/2024 1:37,Auth,Enterprise,High,Junior,TRUE,0,917,11,1,4.9.8,Bug,3,No,SRE,Medium,7/20/2024 20:37
TCKT-102942,6/19/2023 23:33,UI,Enterprise,High,Mid,TRUE,0,527,11,0,1.9.5,Bug,3,No,QA,Medium,6/20/2023 5:33
TCKT-102943,3/8/2023 0:33,Backend,Free-tier,Urgent,Mid,TRUE,0,784,13,2,2.1.14,Question,2,No,Security,High,3/8/2023 7:33
TCKT-102944,11/2/2023 3:42,DevOps,Enterprise,Low,Mid,TRUE,2,671,12,2,3.9.10,Bug,1,No,SRE,Medium,11/2/2023 19:42
TCKT-102945,4/20/2024 2:17,API,Enterprise,High,Mid,TRUE,2,514,15,2,5.7.4,Bug,1,Yes,SRE,Medium,4/20/2024 11:17
TCKT-102946,7/29/2024 1:41,ML,Enterprise,Medium,Mid,TRUE,0,402,17,0,4.4.12,Performance,2,No,Support,Medium,7/29/2024 13:41
TCKT-102947,1/3/2025 20:33,Database,SMB,Medium,Mid,TRUE,3,445,9,0,3.4.14,Bug,3,No,SRE,Medium,1/4/2025 14:33
TCKT-102948,7/10/2024 8:36,Database,SMB,Medium,Mid,TRUE,2,769,6,0,3.7.16,Question,2,Yes,Support,Medium,7/10/2024 21:36
TCKT-102949,11/7/2023 5:12,DevOps,Enterprise,Urgent,Mid,FALSE,1,860,17,2,2.7.5,Bug,3,No,Support,High,11/7/2023 15:12
